30447,4,9,109,70000,1526000,633000,2229000
30449,2,3,103,101000,1658000,2075000,3834000
30449,3,1,101,71000,1023000,665000,1759000
30454,3,1,101,73000,4083000,150000,4306000
30456,3,3,103,73000,1391000,143000,1607000
30458,3,7,107,70000,1023000,127000,1220000
30460,3,7,107,72000,808000,389000,1269000
30461,3,1,101,77000,970000,330000,1377000
30461,1,7,107,78000,841000,104000,1023000
30463,1,1,101,72000,963000,101000,1136000
30467,1,1,101,65000,2909000,103000,3077000
30470,1,1,101,66000,2457000,84000,2607000
30539,4,4,1005,52930000,568000,14873000,68371000
30539,1,1,101,52880000,1273000,14764000,68917000
30539,3,7,107,34885000,963000,14281000,50129000
30540,2,1,101,34920000,1121000,14118000,50159000
30549,4,1,101,3117000,1141000,4684000,8942000
30563,4,1,101,151000,1618000,11479000,13248000
30564,3,4,1005,1338000,811000,10989000,13138000
30564,2,9,109,154000,3375000,7644000,11173000
30587,2,4,1005,19781000,653000,1455000,21889000
30588,4,4,1005,19678000,534000,2970000,23182000
30589,3,1,101,80000,1017000,88000,1185000
30597,1,1,101,73000,915000,84000,1072000
30597,3,4,1005,65000,581000,79000,725000
30615,2,4,1005,78000,686000,15017000,15781000
30616,2,1,101,168000,1206000,12841000,14215000
30651,1,7,107,10293000,1324000,18679000,30296000
30653,4,4,1005,11413000,607000,20493000,32513000
30654,3,7,107,11524000,859000,20406000,32789000
30654,2,7,107,2620000,1133000,20290000,24043000
30665,1,7,107,10060000,1367000,112000,11539000
30701,4,1,101,1978000,1089000,26023000,29090000
30703,3,4,1005,906000,706000,267000,1879000
30704,2,4,1005,1122000,877000,908000,2907000
30704,4,1,101,962000,1650000,434000,3046000
30704,1,1,101,889000,1680000,465000,3034000
30719,4,1,101,115000,2602000,1219000,3936000
30723,4,3,103,94000,2162000,97000,2353000
30756,4,4,1005,1435000,697000,2705000,4837000
30759,3,1,101,1280000,1386000,4615000,7281000
30759,1,1,101,1773000,2446000,3348000,7567000
30759,2,1,101,2619000,1557000,3601000,7777000
30798,1,4,1005,225000,744000,9785000,10754000
30798,4,4,1005,725000,605000,8673000,10003000
30798,2,4,1005,1099000,868000,8621000,10588000
30799,3,7,107,642000,929000,8739000,10310000
30804,3,1,101,98000,1153000,130000,1381000
30806,3,1,101,84000,1002000,166000,1252000
30808,3,1,101,294000,1014000,164000,1472000
30812,3,4,1005,91000,613000,134000,838000
30814,3,1,101,75000,919000,111000,1105000
30815,3,4,1005,64000,505000,78000,647000
30865,4,4,1005,20434000,925000,4910000,26269000
30873,3,1,101,21454000,1281000,11249000,33984000
30874,1,7,107,21634000,1239000,11892000,34765000
30874,2,1,101,21744000,1156000,12251000,35151000
30874,4,3,103,155000,2571000,2543000,5269000
30916,4,1,101,1700000,1298000,228000,3226000
30917,2,1,101,2024000,986000,404000,3414000
30917,1,1,101,2055000,1180000,418000,3653000
30917,3,1,101,2112000,1213000,561000,3886000
30946,1,1,101,93000,3390000,14742000,18225000
30957,2,4,1005,807000,690000,124000,1621000
30957,4,4,1005,729000,688000,642000,2059000
30958,3,9,109,656000,1761000,120000,2537000
30967,3,4,1005,8070000,637000,218000,8925000
30968,2,1,101,8601000,989000,279000,9869000
30969,3,3,103,87000,735000,83000,905000
30977,1,7,107,103000,1476000,124000,1703000
31012,1,4,1005,5184000,770000,2107000,8061000
31012,2,1,101,5120000,1130000,2077000,8327000
31012,3,1,101,5096000,2560000,720000,8376000
31013,4,7,107,5067000,2706000,963000,8736000
31053,4,1,101,25185000,1227000,3701000,30113000
31060,3,1,101,26066000,974000,10056000,37096000
31060,2,4,1005,27047000,573000,9698000,37318000
31061,1,1,101,26380000,1332000,9820000,37532000
31065,2,1,101,122000,1257000,109000,1488000
31075,2,1,101,100000,4633000,323000,5056000
31095,2,4,1005,18336000,863000,201000,19400000
31096,4,1,101,12490000,1577000,87000,14154000
31098,1,7,107,17137000,1727000,1916000,20780000
31099,3,1,101,80000,1134000,99000,1313000
31151,1,1,101,19435000,1146000,19298000,39879000
31151,2,1,101,20611000,1241000,18236000,40088000
31152,3,1,101,21913000,1155000,17180000,40248000
31152,4,4,1005,9517000,632000,17047000,27196000
31168,2,1,101,14101000,1231000,232000,15564000
31168,4,1,101,12779000,997000,95000,13871000
31168,3,1,101,13673000,1255000,114000,15042000
31270,3,1,101,32824000,1285000,181000,34290000
31289,1,1,101,38804000,1228000,13078000,53110000
31290,2,1,101,40108000,1074000,12196000,53378000
31290,4,4,1005,41172000,589000,11786000,53547000
31320,4,4,1005,9685000,690000,130000,10505000
31320,3,7,107,9620000,1059000,121000,10800000
31320,2,1,101,9582000,1079000,249000,10910000
31373,4,7,107,144000,1518000,16685000,18347000
31374,3,1,101,92000,1080000,17030000,18202000
31375,1,1,101,74000,980000,16989000,18043000
31375,2,7,107,67000,4930000,12691000,17688000
31385,4,1,101,7546000,1198000,113000,8857000
31385,3,1,101,7486000,1466000,215000,9167000
31422,1,1,101,109000,1280000,13360000,14749000
31422,3,4,1005,860000,564000,13545000,14969000
31422,4,1,101,937000,3161000,11257000,15355000
31423,2,1,101,956000,3406000,11299000,15661000
31444,1,7,107,97000,1009000,10937000,12043000
31445,2,4,1005,67000,870000,11247000,12184000
31445,3,4,1005,79000,591000,10835000,11505000
31457,4,7,107,536000,1298000,9569000,11403000
31457,2,1,101,83000,968000,84000,1135000
31458,1,4,1005,103000,585000,207000,895000
31463,3,3,103,178000,4826000,86000,5090000
31464,2,1,101,3810000,1189000,84000,5083000
31468,3,1,101,2691000,1020000,669000,4380000
31469,2,9,109,2446000,1528000,559000,4533000
31479,3,4,1005,70000,568000,9397000,10035000
31589,3,4,1005,48473000,693000,132000,49298000
31592,1,7,107,50563000,1023000,117000,51703000
31601,4,4,1005,58313000,969000,477000,59759000
31604,2,1,101,51604000,8635000,3267000,63506000
31605,3,4,1005,112000,713000,97000,922000
31683,1,1,101,103000,1212000,67544000,68859000
31684,2,1,101,89000,1129000,66499000,67717000
31684,4,4,1005,95000,759000,58602000,59456000
31721,3,4,1005,22174000,1225000,13994000,37393000
31722,4,1,101,14548000,1677000,14025000,30250000
31722,2,7,107,14107000,1725000,14333000,30165000
31781,1,4,1005,3565000,744000,18319000,22628000
31781,2,7,107,3483000,1194000,18247000,22924000
31782,3,4,1005,4146000,553000,18329000,23028000
31782,4,1,101,3898000,976000,18706000,23580000
31828,4,4,1005,16058000,869000,27912000,44839000
31851,1,7,107,10307000,1643000,117000,12067000
31852,2,4,1005,11983000,608000,100000,12691000
31852,3,7,107,9603000,905000,108000,10616000
31870,1,7,107,7172000,1447000,4945000,13564000
31887,4,1,101,10928000,1472000,21787000,34187000
31887,3,4,104,5974000,2899000,20882000,29755000
31887,2,7,107,129000,983000,17749000,18861000
31931,1,4,1005,30713000,705000,12972000,44390000
31932,4,1,101,28472000,1035000,12615000,42122000
31932,3,1,101,120000,1287000,1632000,3039000
31932,2,4,1005,1018000,558000,1304000,2880000
31953,3,4,1005,10854000,710000,108000,11672000
31954,4,1,101,10997000,1178000,73000,12248000
31987,2,1,101,98000,1208000,23186000,24492000
31988,3,4,1005,6125000,687000,10150000,16962000
31988,4,4,1005,12600000,797000,10359000,23756000
31988,1,7,107,11931000,1014000,10352000,23297000
31989,2,1,101,77000,1726000,8408000,10211000
31989,4,4,1005,73000,565000,107000,745000
32025,1,1,101,142000,1122000,5391000,6655000
32025,2,1,101,1331000,1103000,4490000,6924000
32025,4,7,107,1272000,2553000,3189000,7014000
32025,3,4,104,1196000,5036000,892000,7124000
32072,1,4,1005,31513000,673000,2800000,34986000
32072,2,4,1005,32214000,507000,2491000,35212000
32072,3,1,101,32705000,982000,1674000,35361000
32073,4,4,1005,31836000,596000,1388000,33820000
32089,2,9,109,1171000,1720000,2487000,5378000
32096,3,1,101,3078000,1023000,8230000,12331000
32097,4,7,107,2946000,1389000,8713000,13048000
32120,1,4,1005,7859000,635000,13907000,22401000
32121,4,1,101,69000,1427000,1520000,3016000
32122,2,1,101,135000,1485000,2024000,3644000
32123,4,1,101,75000,969000,124000,1168000
32131,3,1,101,95000,1023000,98000,1216000
32135,3,4,1005,83000,678000,93000,854000
32163,4,7,107,3591000,943000,3043000,7577000
32173,3,1,101,4249000,1056000,12343000,17648000
32193,1,7,107,4458000,927000,31422000,36807000
32193,2,4,1005,4900000,599000,31545000,37044000
32193,4,1,101,72000,971000,30250000,31293000
32194,3,1,101,87000,1342000,88000,1517000
32200,2,4,1005,92000,640000,101000,833000
32221,2,7,107,105000,1365000,139000,1609000
32222,3,1,101,82000,973000,100000,1155000
32305,3,1,101,61576000,1289000,10491000,73356000
32306,4,4,1005,62855000,622000,10108000,73585000
32306,1,4,1005,54895000,506000,9598000,64999000
32306,2,4,1005,38012000,539000,9113000,47664000
32317,4,1,101,103000,2632000,1915000,4650000
32350,2,1,101,86000,1108000,32166000,33360000
32359,4,4,1005,39620000,852000,291000,40763000
32360,2,7,107,39293000,999000,479000,40771000
32360,3,1,101,8715000,1062000,531000,10308000
32360,1,1,101,8660000,1228000,701000,10589000
32369,4,1,101,90000,1098000,101000,1289000
32390,3,1,101,147000,1542000,14316000,16005000
32413,3,1,101,11565000,1123000,113000,12801000
32414,1,4,1005,12755000,646000,309000,13710000
32417,4,1,101,9581000,3260000,109000,12950000
32444,2,4,1005,111000,746000,9526000,10383000
32465,4,1,101,61000,996000,29010000,30067000
32465,3,1,101,68000,910000,28426000,29404000
32466,1,1,101,66000,1059000,27610000,28735000
32466,2,1,101,81000,3952000,21690000,25723000
32504,2,7,107,11878000,1458000,10117000,23453000
32505,4,4,1005,13468000,759000,9547000,23774000
32505,3,1,101,13439000,1069000,9515000,24023000
32508,1,1,101,14588000,2469000,10259000,27316000
32530,1,4,1005,5924000,730000,8303000,14957000
32530,4,1,101,6594000,999000,7588000,15181000
32530,2,1,101,7233000,1028000,6610000,14871000
32531,3,1,101,105000,1044000,693000,1842000
32563,2,7,107,133000,1058000,2844000,4035000
32564,4,1,101,294000,1108000,2830000,4232000
32564,3,3,103,186000,1410000,2727000,4323000
32564,1,4,1005,100000,719000,2035000,2854000
32601,3,1,101,11386000,1892000,461000,13739000
32610,4,1,101,12206000,1048000,9480000,22734000
32610,1,7,107,11553000,1977000,9716000,23246000
32616,2,1,101,12200000,1274000,15769000,29243000
32617,3,1,101,98000,1102000,6872000,8072000
32617,4,1,101,2701000,1141000,604000,4446000
32664,1,7,107,36741000,1011000,353000,38105000
32674,2,7,107,5565000,1002000,10503000,17070000
32675,3,7,107,5710000,1022000,10903000,17635000
32675,4,1,101,37453000,1322000,10921000,49696000
32711,4,4,1005,48000,628000,15205000,15881000
32711,2,7,107,97000,990000,15255000,16342000
32711,1,3,103,57000,3091000,12116000,15264000
32711,3,1,101,74000,3631000,12053000,15758000
32745,4,4,1005,144000,1091000,9269000,10504000
32747,3,4,1005,120000,1117000,11526000,12763000
32748,2,4,1005,127000,836000,10875000,11838000
32752,1,1,101,126000,1547000,14491000,16164000
32762,4,1,101,177000,1043000,17361000,18581000
32801,3,4,1005,21191000,730000,14625000,36546000
32802,1,1,101,21976000,1072000,13769000,36817000
32805,2,7,107,22601000,1001000,15920000,39522000
32805,4,7,107,162000,1306000,4077000,5545000
32818,1,4,104,115000,2948000,2274000,5337000
32828,1,7,107,108000,1192000,10057000,11357000
32859,1,1,101,8095000,1140000,105000,9340000
32860,2,1,101,9184000,934000,84000,10202000
32861,4,1,101,10081000,962000,86000,11129000
32863,3,7,107,11020000,1169000,109000,12298000
32863,2,4,1005,1585000,554000,84000,2223000
32865,2,1,101,81000,1208000,121000,1410000
32867,2,7,107,91000,1151000,90000,1332000
32881,1,4,1005,99000,692000,1945000,2736000
32891,1,1,101,76000,1069000,9111000,10256000
32925,4,1,101,93000,1146000,7727000,8966000
32926,1,4,1005,865000,628000,7866000,9359000
32926,2,1,101,885000,3248000,5577000,9710000
32927,3,1,101,889000,3532000,5585000,10006000
32928,2,7,107,102000,983000,86000,1171000
32931,2,1,101,86000,2387000,120000,2593000
32941,4,1,101,96000,1284000,179000,1559000
32985,3,1,101,10820000,1179000,132000,12131000
32986,1,7,107,11531000,1156000,146000,12833000
32987,2,1,101,10476000,934000,397000,11807000
32988,4,4,1005,12692000,666000,109000,13467000
33003,1,7,107,1267000,1191000,1529000,3987000
33006,1,4,1005,86000,667000,3709000,4462000
33026,4,1,101,82000,1294000,20262000,21638000
33027,1,1,101,97000,1450000,18642000,20189000
33079,4,1,101,21206000,1128000,135000,22469000
33079,3,4,1005,22136000,541000,138000,22815000
33080,2,7,107,22599000,829000,83000,23511000
33080,1,1,101,22227000,1303000,310000,23840000
33141,1,7,107,128000,1241000,36314000,37683000
33142,2,1,101,85000,1258000,35335000,36678000
33142,3,7,107,65000,1201000,35714000,36980000
33142,4,7,107,88000,1974000,32319000,34381000
33175,4,7,107,9696000,1080000,21069000,31845000
33175,2,1,101,1124000,3274000,19264000,23662000
33179,3,4,1005,1910000,650000,93000,2653000
33180,1,1,101,2659000,1035000,117000,3811000
33181,4,1,101,3652000,866000,92000,4610000
33190,3,1,101,4793000,1215000,115000,6123000
33197,3,1,101,4463000,1111000,98000,5672000
33200,3,7,107,676000,977000,95000,1748000
33205,3,4,1005,93000,582000,100000,775000
33225,3,1,101,13370000,1437000,113000,14920000
33233,1,1,101,2944000,1287000,112000,4343000
33310,3,7,107,107000,1171000,19471000,20749000
33311,1,4,1005,71000,697000,19154000,19922000
33311,2,4,1005,58000,604000,18635000,19297000
33312,4,4,1005,66000,555000,17920000,18541000
33348,3,4,1005,15907000,599000,180000,16686000
33349,1,1,101,15736000,1370000,340000,17446000
33349,2,1,101,15864000,1514000,276000,17654000
33349,4,1,101,15829000,1487000,441000,17757000
33376,2,9,109,90000,3689000,174000,3953000
33386,3,4,1005,12696000,656000,126000,13478000
33387,1,4,1005,12657000,646000,564000,13867000
33387,4,1,101,12784000,1191000,354000,14329000
33401,3,1,101,67000,2104000,12309000,14480000
33402,2,4,1005,91000,594000,9245000,9930000
33404,3,4,1005,1315000,675000,263000,2253000
33405,4,1,101,6707000,1098000,164000,7969000
33430,2,4,1005,98000,988000,13639000,14725000
33430,4,7,107,61000,1318000,12539000,13918000
33430,3,7,107,87000,1087000,11449000,12623000
33440,2,1,101,17434000,2166000,108000,19708000
33443,1,1,101,17540000,2173000,3425000,23138000
33444,4,4,1005,147000,775000,160000,1082000
33453,3,1,101,100000,1120000,96000,1316000
33455,4,1,101,66000,1160000,97000,1323000
33457,3,7,107,689000,1010000,88000,1787000
33506,1,1,101,9032000,1084000,38093000,48209000
33519,3,4,1005,9808000,566000,50036000,60410000
33519,2,7,107,9876000,3118000,47960000,60954000
33519,4,7,107,25384000,1161000,822000,27367000
33538,1,1,101,9141000,1126000,9029000,19296000
33561,1,4,1005,15218000,771000,153000,16142000
33563,2,1,101,13441000,1279000,99000,14819000
33564,4,7,107,14676000,1270000,84000,16030000
33565,3,1,101,15728000,967000,84000,16779000
33626,2,4,1005,1322000,699000,23695000,25716000
33627,3,4,1005,1200000,776000,23919000,25895000
33627,4,4,1005,1239000,798000,24148000,26185000
33627,1,4,1005,1242000,804000,24162000,26208000
33660,2,1,101,8019000,1457000,15945000,25421000
33663,1,1,101,14790000,1776000,19008000,35574000
33663,4,1,101,7672000,1838000,19225000,28735000
33703,1,4,1005,12066000,819000,106000,12991000
33703,3,1,101,11926000,1271000,238000,13435000
33704,4,1,101,11943000,1121000,258000,13322000
33704,2,7,107,12004000,1147000,461000,13612000
33705,4,4,1005,87000,609000,70000,766000
33708,4,1,101,72000,2240000,100000,2412000
33710,4,7,107,85000,982000,124000,1191000
33753,4,1,101,76000,2411000,39426000,41913000
33754,2,9,109,70000,1610000,37802000,39482000
33754,3,4,1005,125000,742000,88000,955000
33757,1,7,107,2371000,1038000,118000,3527000
33800,2,7,107,19510000,1007000,12996000,33513000
33801,3,4,1005,8388000,531000,12887000,21806000
33801,4,4,1005,7428000,617000,12448000,20493000
33801,1,1,101,8870000,1154000,912000,10936000
33833,4,7,107,2815000,973000,308000,4096000
33833,1,7,107,2709000,930000,656000,4295000
33833,2,1,101,2897000,1108000,716000,4721000
33834,3,1,101,2754000,1213000,742000,4709000
33840,3,4,1005,91000,636000,112000,839000
33841,3,4,1005,80000,510000,101000,691000
33843,3,1,101,75000,1093000,93000,1261000
33890,4,1,101,3663000,1107000,18529000,23299000
33890,3,7,107,4774000,1158000,17664000,23596000
33890,1,4,1005,5898000,627000,17217000,23742000
33891,2,1,101,6560000,957000,16329000,23846000
33908,2,1,101,14567000,1258000,134000,15959000
33913,4,1,101,124000,1288000,108000,1520000
33914,3,4,1005,85000,629000,85000,799000
33915,1,7,107,709000,821000,88000,1618000
33917,4,1,101,224000,2771000,91000,3086000
33949,4,4,1005,113000,718000,23442000,24273000
33953,3,7,107,81000,937000,27114000,28132000
33954,2,1,101,7124000,1066000,16218000,24408000
33954,1,1,101,2633000,831000,15453000,18917000
33977,1,4,1005,12998000,649000,102000,13749000
33977,4,4,1005,13142000,517000,573000,14232000
33978,2,1,101,12786000,1075000,151000,14012000
33978,3,1,101,11223000,1197000,442000,12862000
33979,1,7,107,69000,998000,77000,1144000
34006,4,4,1005,5524000,723000,9053000,15300000
34007,3,7,107,502000,839000,10132000,11473000
34008,1,3,103,426000,847000,10418000,11691000
34019,2,7,107,406000,966000,21615000,22987000
34019,4,4,1005,10067000,634000,813000,11514000
34020,3,4,1005,105000,593000,217000,915000
34030,1,1,101,838000,1057000,1388000,3283000
34051,1,4,1005,74000,583000,20548000,21205000
34074,2,1,101,13214000,1068000,19170000,33452000
34074,1,4,1005,14117000,513000,18830000,33460000
34074,3,1,101,13438000,920000,18416000,32774000
34074,4,4,1005,94000,698000,544000,1336000
34138,4,1,101,52718000,1182000,152000,54052000
34139,1,4,1005,53919000,644000,99000,54662000
34140,2,7,107,32539000,1013000,87000,33639000
34145,3,1,101,36546000,1285000,678000,38509000
34164,1,1,101,157000,1064000,9965000,11186000
34169,1,4,1005,89000,565000,12670000,13324000
34169,2,4,1005,94000,563000,10486000,11143000
34220,4,1,101,20314000,1704000,22864000,44882000
34220,3,7,107,17916000,1560000,21625000,41101000
34254,1,1,101,102000,1244000,23397000,24743000
34254,2,7,107,95000,975000,6700000,7770000
34254,4,4,1005,71000,620000,6019000,6710000
34255,3,1,101,78000,1057000,4896000,6031000
34262,2,4,1005,96000,1342000,134000,1572000
34263,2,1,101,79000,1021000,99000,1199000
34301,1,4,1005,16137000,750000,496000,17383000
34302,3,7,107,36135000,1211000,392000,37738000
34302,2,4,1005,26004000,1247000,566000,27817000
34307,3,4,1005,72000,610000,85000,767000
34308,1,4,1005,64000,482000,68000,614000
34311,1,1,101,60000,1978000,97000,2135000
34349,1,4,1005,95000,610000,36504000,37209000
34349,4,7,107,78000,1124000,35192000,36394000
34349,2,4,1005,68000,548000,33974000,34590000
34350,3,4,1005,84000,602000,29697000,30383000
34372,1,4,1005,4188000,721000,11900000,16809000
34372,3,4,1005,8805000,869000,12237000,21911000
34391,1,1,101,6789000,1841000,315000,8945000
34391,4,9,109,6694000,1810000,623000,9127000
34391,2,1,101,6726000,2087000,543000,9356000
34392,3,1,101,6652000,2061000,754000,9467000
34442,3,1,101,93000,1243000,19195000,20531000
34442,1,1,101,74000,975000,18329000,19378000
34443,2,4,1005,65000,560000,17690000,18315000
34443,4,4,1005,61000,545000,17240000,17846000
34495,4,1,101,32294000,2129000,16735000,51158000
34495,3,7,107,12991000,2049000,17264000,32304000
34496,1,1,101,13059000,2317000,17422000,32798000
34496,2,3,103,32602000,2806000,17656000,53064000
34519,1,1,101,17628000,2006000,2501000,22135000
34521,3,1,101,10724000,1969000,2375000,15068000
34712,4,1,101,150000,1126000,60526000,61802000
34713,3,7,107,97000,1386000,58158000,59641000
34714,1,1,101,1452000,1083000,57624000,60159000
34728,2,4,1005,2190000,591000,71385000,74166000
34742,4,9,109,368000,4323000,152000,4843000
34743,1,1,101,83000,1114000,119000,1316000
34745,4,4,1005,76000,574000,88000,738000
34747,3,4,1005,87000,617000,112000,816000
34753,3,7,107,85000,939000,98000,1122000
34831,1,7,107,39891000,1954000,14043000,55888000
34832,2,7,107,41925000,1604000,12787000,56316000
34832,3,1,101,42951000,1314000,12267000,56532000
34832,4,1,101,20800000,1054000,12081000,33935000
34883,3,7,107,8049000,1228000,11918000,21195000
34884,1,7,107,9290000,1353000,10746000,21389000
34884,4,7,107,10867000,3371000,7267000,21505000
34884,2,1,101,8645000,1115000,6144000,15904000
34887,4,1,101,96000,2496000,237000,2829000
34890,4,1,101,99000,1070000,99000,1268000
34892,4,7,107,83000,936000,85000,1104000
34914,4,1,101,73000,1221000,19912000,21206000
34938,3,1,101,5881000,1142000,167000,7190000
34939,4,1,101,6352000,1119000,166000,7637000
34939,1,1,101,6510000,1210000,362000,8082000
34939,2,7,107,6433000,1303000,415000,8151000
34951,3,4,1005,83000,542000,957000,1582000
34954,4,1,101,705000,2425000,2847000,5977000
34972,3,4,1005,108000,662000,18750000,19520000
34973,1,7,107,124000,1014000,18696000,19834000
35006,3,4,1005,104000,599000,21760000,22463000
35007,2,4,1005,1195000,509000,20722000,22426000
35007,1,1,101,1348000,1479000,20010000,22837000
35008,4,4,1005,97000,878000,10558000,11533000
35055,1,4,1005,9151000,1135000,24571000,34857000
35056,3,1,101,9244000,1491000,24605000,35340000
35062,4,1,101,9329000,1601000,30520000,41450000
35062,2,1,101,8417000,1510000,30851000,40778000
35131,1,4,1005,8214000,757000,15736000,24707000
35132,2,1,101,8342000,1113000,15754000,25209000
35132,4,3,103,9541000,725000,15341000,25607000
35132,3,1,101,10359000,943000,14533000,25835000
35180,4,7,107,35928000,1039000,117000,37084000
35180,3,1,101,35806000,1318000,192000,37316000
35182,1,3,103,35808000,2648000,96000,38552000
35183,2,1,101,27030000,2696000,829000,30555000
35184,3,7,107,82000,937000,86000,1105000
35195,2,7,107,96000,930000,3286000,4312000
35209,2,1,101,78000,2367000,14034000,16479000
35227,2,1,101,27044000,1112000,156000,28312000
35244,1,4,1005,44915000,667000,148000,45730000
35253,4,1,101,98000,1046000,103000,1247000
35254,3,1,101,72000,993000,221000,1286000
35258,1,7,107,118000,1324000,109000,1551000
35275,1,7,107,4290000,960000,5452000,10702000
35285,1,1,101,85000,1097000,14018000,15200000
35285,3,1,101,76000,1165000,11550000,12791000
35286,2,4,1005,56000,542000,11126000,11724000
35309,4,4,1005,28351000,761000,144000,29256000
35312,3,4,1005,826000,685000,154000,1665000
35313,2,1,101,876000,1266000,446000,2588000
35313,1,1,101,922000,1431000,648000,3001000
35333,3,9,109,7410000,1945000,8228000,17583000
35333,1,7,107,112000,1029000,532000,1673000
35354,1,4,1005,100000,728000,8243000,9071000
35356,2,1,101,83000,946000,9390000,10419000
35357,1,1,101,89000,6424000,2500000,9013000
35384,3,4,1005,1372000,818000,162000,2352000
35385,2,1,101,1427000,1201000,243000,2871000
35385,1,1,101,1489000,1365000,305000,3159000
35385,4,1,101,26944000,1384000,423000,28751000
35394,4,7,107,125000,1022000,98000,1245000
35407,3,4,1005,72000,606000,11899000,12577000
35407,4,1,101,305000,2194000,10597000,13096000
35432,1,4,1005,23056000,677000,1207000,24940000
35433,2,4,1005,63000,595000,2230000,2888000
35435,4,7,107,134000,804000,3026000,3964000
35435,3,9,109,22618000,3487000,1481000,27586000
35435,1,4,1005,73000,563000,479000,1115000
35441,1,4,104,88000,2427000,98000,2613000
35442,1,4,1005,71000,702000,103000,876000
35448,1,7,107,1676000,1494000,103000,3273000
35458,2,9,109,98000,3530000,1510000,5138000
35471,2,7,107,88000,1211000,12464000,13763000
35522,3,7,107,18340000,1056000,16968000,36364000
35522,4,4,104,17548000,2346000,17026000,36920000
35522,2,4,1005,19660000,572000,16599000,36831000
35522,1,1,101,19372000,940000,16784000,37096000
35527,1,1,101,3074000,1106000,109000,4289000
35571,4,1,101,1920000,1108000,6649000,9677000
35572,3,1,101,2804000,1003000,6238000,10045000
35572,2,1,101,2958000,3388000,3798000,10144000
35572,1,1,101,2941000,3556000,3821000,10318000
35572,4,4,1005,1678000,1076000,609000,3363000
35577,4,1,101,425000,3134000,108000,3667000
35581,1,1,101,367000,1250000,137000,1754000
35584,1,4,1005,148000,652000,139000,939000
35586,1,7,107,83000,995000,179000,1257000
35637,1,1,101,8669000,1166000,5805000,15640000
35638,2,4,1005,9472000,557000,6146000,16175000
35638,4,4,1005,9653000,794000,5820000,16267000
35638,3,7,107,9564000,932000,5542000,16038000
35677,1,4,1005,4236000,639000,28790000,33665000
35677,3,7,107,4643000,986000,28081000,33710000
35677,4,1,101,700000,1026000,28187000,29913000
35678,2,4,1005,22283000,986000,1758000,25027000
35694,2,4,1005,1551000,707000,4942000,7200000
35695,4,7,107,1496000,1090000,4844000,7430000
35699,1,7,107,534000,1153000,160000,1847000
35742,3,1,101,12732000,1161000,5693000,19586000
35748,1,4,1005,13644000,944000,10819000,25407000
35752,2,9,109,14573000,1818000,12839000,29230000
35752,4,4,1005,16489000,999000,12007000,29495000
35800,3,4,1005,899000,589000,137000,1625000
35800,1,4,1005,1532000,639000,755000,2926000
35801,2,1,101,1158000,1082000,462000,2702000
35801,4,1,101,1015000,1057000,685000,2757000
35804,2,1,101,100000,1023000,1797000,2920000
35830,3,1,101,9866000,3381000,126000,13373000
35830,2,7,107,12556000,3490000,340000,16386000
35831,4,7,107,74000,934000,102000,1110000
35834,4,1,101,108000,1102000,95000,1305000
35864,2,1,101,80000,1806000,22701000,24587000
35865,4,9,109,73000,1699000,23733000,25505000
35865,1,1,101,76000,2193000,17929000,20198000
35866,3,1,101,92000,1036000,5448000,6576000
35899,3,1,101,20464000,1143000,10939000,32546000
35902,2,1,101,20503000,908000,13919000,35330000
35903,4,1,101,106000,1125000,13044000,14275000
35903,1,1,101,1295000,1088000,12069000,14452000
35925,3,9,109,6632000,1956000,2960000,11548000
35925,1,1,101,8616000,1135000,2000000,11751000
35925,2,4,1005,9786000,585000,1483000,11854000
35925,4,4,1005,4931000,638000,906000,6475000
35930,1,1,101,98000,1092000,127000,1317000
35932,1,7,107,83000,1049000,119000,1251000
35937,4,1,101,92000,1696000,123000,1911000
35947,4,4,1005,8047000,685000,129000,8861000
35948,1,1,101,2644000,1016000,1323000,4983000
35954,1,1,101,588000,4666000,141000,5395000
35956,1,1,101,78000,1486000,95000,1659000
35958,1,4,1005,77000,594000,106000,777000
35964,1,4,1005,89000,653000,111000,853000
36025,4,1,101,4107000,1291000,319000,5717000
36026,2,1,101,4064000,1179000,527000,5770000
36026,1,1,101,3971000,1353000,733000,6057000
36026,3,1,101,4008000,1508000,779000,6295000
36035,4,1,101,86000,3582000,122000,3790000
36046,3,4,1005,1285000,562000,1863000,3710000
36068,4,1,101,7811000,1047000,23063000,31921000
36068,3,4,1005,253000,550000,22079000,22882000
36084,1,7,107,96000,1309000,1011000,2416000
36084,4,4,1005,223000,760000,565000,1548000
36085,2,1,101,249000,1242000,344000,1835000
36086,4,4,1005,78000,525000,100000,703000
36089,4,4,1005,75000,805000,2110000,2990000
36149,1,4,1005,7940000,726000,13522000,22188000
36149,4,1,101,7978000,1138000,13634000,22750000
36150,2,1,101,8049000,1348000,13830000,23227000
36150,3,1,101,7946000,1321000,14092000,23359000
36287,1,4,1005,7855000,861000,61777000,70493000
36288,3,4,1005,7924000,1012000,62025000,70961000
36289,4,1,101,8052000,1384000,63276000,72712000
36290,2,1,101,7879000,1362000,63490000,72731000
36291,1,1,101,87000,1192000,851000,2130000
36336,1,1,101,33859000,1209000,127000,35195000
36337,2,7,107,34016000,1119000,102000,35237000
36338,3,1,101,19779000,993000,108000,20880000
36360,4,4,1005,20651000,532000,20842000,42025000
36388,1,4,1005,26961000,652000,10558000,38171000
