19894,1,1,101,56014000
19955,3,4,1005,35366000
19994,4,1,101,59345000
20028,4,4,1005,32863000
19987,1,4,1005,92479000
20057,3,7,107,94558000
20068,2,7,107,103511000
20104,2,4,1005,30899000
20120,4,1,101,90525000
20044,1,1,101,56011000
20136,4,4,1005,14546000
20131,2,1,101,26949000
20065,1,9,109,20364000
20138,3,1,101,77697000
20155,2,7,107,23049000
20144,3,1,101,6256000
20164,4,4,1005,27851000
20091,1,1,101,25779000
20196,2,1,101,41004000
20208,4,7,107,43918000
20135,1,1,101,41403000
20198,3,7,107,53661000
20185,1,1,101,48622000
20263,3,7,107,64169000
20205,1,4,1005,20025000
20277,2,4,1005,79989000
20284,3,1,101,19854000
20307,4,4,1005,98184000
20316,2,4,1005,39021000
20314,3,4,1005,29775000
20316,3,1,101,1502000
20258,1,4,1005,51887000
20318,3,1,101,1203000
20334,4,1,101,26259000
20341,2,7,107,24100000
20366,4,1,101,21850000
20335,1,4,1005,77108000
20408,2,7,107,64635000
20342,1,4,1005,6036000
20343,1,1,101,1248000
20346,1,1,101,2783000
20420,3,1,101,101931000
20360,1,1,101,13314000
20436,4,1,101,69581000
20432,2,1,101,23081000
20423,1,4,1005,62144000
20524,4,4,1005,76465000
20508,3,1,101,87214000
20533,2,4,1005,100330000
20503,1,1,101,61782000
20581,4,7,107,57140000
20576,2,1,101,42684000
20565,3,1,101,56210000
20531,1,4,104,26328000
20613,4,4,1005,31632000
20625,2,1,101,48097000
20630,4,1,101,16173000
20614,3,7,107,26660000
20565,1,1,101,33590000
20646,2,4,1005,20735000
20652,4,1,101,21340000
20700,3,4,1005,75496000
20723,2,4,1005,75979000
20722,3,4,1005,21150000
20664,1,1,101,98803000
20740,2,1,101,16672000
20748,4,1,101,95453000
20772,2,4,1005,30498000
20783,2,4,1005,11125000
20720,1,1,101,51455000
20799,4,1,101,43616000
20794,3,9,109,71677000
20815,2,4,1005,31636000
20823,4,1,101,23121000
20755,1,1,101,34190000
20839,2,1,101,23238000
20838,3,1,101,42087000
20854,4,1,101,31195000
20778,1,7,107,20923000
20804,1,4,1005,22867000
20806,1,1,101,1367000
20867,3,1,101,28783000
20808,1,1,101,1440000
20887,2,4,1005,47229000
20893,4,1,101,37904000
20855,1,4,1005,47085000
20930,2,4,1005,42480000
20926,3,7,107,58248000
20979,4,1,101,85753000
20982,3,7,107,55437000
21009,2,4,1005,74803000
20943,1,4,1005,86896000
20949,1,4,1005,5938000
21011,3,1,101,28252000
21023,2,4,1005,13869000
21035,4,1,101,52368000
21047,3,7,107,35755000
21064,4,1,101,28594000
21051,3,4,1005,3096000
21063,2,1,101,37055000
21084,4,4,1005,16466000
21084,2,4,1005,8032000
21013,1,1,101,63145000
21091,3,1,101,38856000
21033,1,4,1005,19217000
21110,4,7,107,25265000
21115,2,1,101,30914000
21134,4,7,107,15417000
21136,4,7,107,1493000
21137,4,4,1005,881000
21142,4,1,101,3888000
21137,2,7,107,21239000
21055,1,4,1005,22477000
21144,4,7,107,1828000
21069,1,4,1005,1851000
21147,4,4,1005,1585000
21076,1,1,101,5880000
21080,1,4,1005,3431000
21082,1,1,101,1194000
21083,1,1,101,1125000
21085,1,7,107,1506000
21087,1,7,107,1431000
21151,3,1,101,60016000
21185,4,1,101,37928000
21223,2,3,103,64777000
21241,4,1,101,54571000
21236,2,1,101,12247000
21165,1,1,101,78068000
21227,3,9,109,75780000
21278,4,7,107,36487000
21303,4,7,107,24891000
21300,2,1,101,63005000
21313,4,1,101,9953000
21237,1,1,101,66037000
21298,3,4,1005,69643000
21326,2,1,101,25981000
21334,2,4,1005,6161000
21338,2,1,101,1831000
21340,2,4,1005,1799000
21348,4,1,101,29276000
21356,4,7,107,1532000
21345,3,7,107,46813000
21363,4,1,101,6646000
21348,3,7,107,2464000
21290,1,1,101,42443000
21366,4,1,101,2664000
21417,2,7,107,55829000
21352,1,1,101,53796000
21434,3,1,101,84054000
21451,4,7,107,81246000
21478,4,4,1005,26104000
21466,3,7,107,31471000
21478,2,1,101,60614000
21425,1,7,107,71815000
21490,3,4,1005,22965000
21432,1,1,101,6710000
21497,3,7,107,4544000
21447,1,1,101,12248000
21507,3,4,1005,9647000
21523,4,4,1005,45452000
21519,2,3,103,40327000
21605,4,1,101,81598000
21611,2,7,107,92207000
21608,3,7,107,92373000
21613,3,1,101,4168000
21615,3,1,101,1879000
21620,3,1,101,4408000
21622,3,3,103,1699000
21624,3,7,107,1313000
21625,3,7,107,1119000
21566,1,4,1005,115155000
21568,1,7,107,1125000
21569,1,1,101,1251000
21573,1,1,101,3178000
21576,1,1,101,2716000
21652,4,9,109,46200000
21648,2,3,103,35729000
21640,3,1,101,14401000
21721,4,4,1005,68514000
21731,4,1,101,9078000
21716,3,7,107,75595000
21727,2,1,101,79232000
21741,2,9,109,12134000
21746,4,1,101,14921000
21730,3,4,1005,13887000
21680,1,1,101,104124000
21755,3,1,101,21876000
21776,2,4,1005,34351000
21777,2,4,1005,1067000
21790,4,4,1005,43020000
21716,1,1,101,35385000
21779,3,4,1005,23780000
21796,2,1,101,17825000
21759,1,7,107,42186000
21853,4,4,1005,62263000
21853,2,7,107,46152000
21843,3,7,107,63385000
21792,1,7,107,32346000
21873,4,1,101,19194000
21896,4,1,101,22964000
21901,4,1,101,4132000
21905,4,3,103,2458000
21889,3,4,1005,40420000
21829,1,1,101,37140000
21900,2,4,1005,46585000
21943,2,1,101,37196000
21948,4,4,1005,33809000
21872,1,1,101,41823000
21933,3,1,101,43244000
21965,3,7,107,17078000
21970,3,1,101,1687000
21972,3,1,101,1496000
21976,3,1,101,3307000
21978,3,4,1005,1140000
21980,3,1,101,1206000
21981,3,4,1005,707000
21992,2,4,1005,48018000
21997,4,4,1005,46946000
21938,1,4,1005,63615000
22046,4,4,1005,44874000
22056,4,3,103,9016000
22061,2,1,101,67945000
21989,1,7,107,51118000
22050,3,1,101,68479000
22033,1,1,101,41947000
22127,4,1,101,60937000
22123,2,1,101,61199000
22112,3,1,101,55706000
22134,2,4,1005,10812000
22124,3,9,109,11486000
22133,3,4,1005,9096000
22077,1,1,101,43420000
22083,1,7,107,1824000
22164,4,4,1005,36288000
22162,2,1,101,27911000
22165,3,3,103,31443000
22189,2,1,101,25124000
22179,3,1,101,12654000
22121,1,4,1005,36189000
22202,4,7,107,37774000
22238,2,4,1005,48402000
22246,2,1,101,7315000
22252,2,1,101,5225000
22183,1,1,101,60865000
22261,4,1,101,59203000
22250,3,1,101,70824000
22204,1,7,107,21187000
22277,2,4,1005,24075000
22274,3,1,101,21868000
22305,4,1,101,40986000
22329,2,1,101,51422000
22318,3,1,101,43678000
22336,4,4,1005,28757000
22335,3,1,101,15429000
22277,1,1,101,72224000
22349,2,1,101,20531000
22365,4,1,101,29290000
22445,3,1,101,110102000
22472,4,4,1005,99764000
22485,2,1,101,134652000
22486,3,7,107,32154000
22436,1,1,101,159083000
22518,4,4,1005,38441000
22516,2,1,101,30786000
22540,3,1,101,44216000
22557,4,7,107,38353000
22485,1,1,101,48069000
22567,4,1,101,9062000
22551,3,1,101,10394000
22563,2,7,107,45934000
22528,1,1,101,35796000
22600,2,1,101,26809000
22597,3,4,1005,34898000
22627,4,1,101,58546000
22622,2,4,1005,21915000
22551,1,7,107,23032000
22621,3,4,1005,23703000
22634,2,1,101,12123000
22629,3,3,103,6993000
22641,2,1,101,5909000
22634,3,1,101,4569000
22645,3,4,1005,10160000
22663,4,7,107,36193000
22588,1,4,1005,36146000
22670,2,9,109,28895000
22756,3,4,1005,110308000
22698,1,7,107,109973000
22785,2,1,101,111318000
22805,4,4,1005,141768000
22822,3,4,1005,65984000
22866,4,4,1005,59718000
22868,2,1,101,82793000
22884,3,4,1005,61842000
22904,4,1,101,36590000
22901,2,7,107,32834000
22844,1,1,101,142176000
22964,4,1,101,60188000
22896,1,4,1005,52196000
22974,2,7,107,71898000
23007,3,4,1005,121445000
23032,4,4,1005,67078000
23018,3,7,107,10782000
22959,1,7,107,57939000
23043,2,4,1005,68332000
22981,1,7,107,21481000
23069,4,1,101,35611000
23082,2,7,107,36271000
23075,3,4,104,56414000
23123,4,1,101,53847000
23107,3,1,101,31564000
23118,2,4,1005,35842000
23137,4,1,101,13195000
23070,1,4,1005,89096000
23132,3,4,1005,24640000
23155,2,1,101,26080000
23170,4,4,1005,31496000
23171,4,4,1005,836000
23167,2,1,101,11867000
23108,1,7,107,37113000
23169,3,4,1005,35773000
23202,2,1,101,34237000
23137,1,1,101,28020000
23214,4,7,107,42604000
23198,3,4,104,26130000
23249,2,4,1005,46597000
23255,4,4,1005,33956000
23240,3,1,101,38262000
23203,1,4,1005,64286000
23275,2,9,109,25440000
23289,4,7,107,33798000
23303,4,1,101,14354000
23293,3,1,101,50510000
23297,3,1,101,1357000
23304,3,4,1005,4011000
23315,2,1,101,39918000
23321,4,1,101,16726000
23255,1,4,1005,51415000
23344,4,7,107,22206000
23339,3,1,101,34287000
23370,2,4,1005,54403000
23377,2,4,1005,132000
23371,3,1,101,31609000
23410,4,1,101,66131000
23394,3,1,101,14834000
23340,1,7,107,84349000
23435,2,7,107,57214000
23488,4,4,1005,74752000
23493,2,4,1005,57447000
23500,4,1,101,11701000
23496,2,1,101,2373000
23490,3,1,101,94375000
23434,1,4,1005,87860000
23542,4,4,1005,41246000
23537,3,1,101,46665000
23496,1,1,101,60097000
23559,3,1,101,19007000
23585,4,1,101,43129000
23599,4,1,101,13206000
23594,2,7,107,98168000
23523,1,4,1005,26995000
23589,3,1,101,29488000
23617,2,4,1005,17122000
23647,4,1,101,47353000
23631,3,1,101,41496000
23643,2,1,101,26218000
23573,1,1,101,44235000
23614,1,1,101,34960000
23692,4,4,1005,44198000
23692,2,7,107,48149000
23694,3,1,101,62543000
23701,3,1,101,5970000
23641,1,4,1005,26114000
23718,4,1,101,25731000
23722,2,1,101,29297000
23677,1,4,1005,35787000
23749,2,7,107,19024000
23764,4,1,101,46003000
23750,3,3,103,48397000
23767,3,1,101,16802000
23793,4,1,101,28576000
23799,4,1,101,4452000
23731,1,7,107,53271000
23816,2,1,101,66080000
23805,3,1,101,37426000
23841,3,7,107,32475000
23857,4,1,101,55923000
23781,1,7,107,49249000
23866,2,7,107,50040000
23893,4,4,1005,35333000
23888,2,7,107,19969000
23817,1,3,103,35372000
23877,3,1,101,36051000
23925,4,4,1005,31475000
23858,1,1,101,40262000
23919,3,4,1005,41151000
23942,2,4,1005,53589000
23953,4,1,101,27886000
23918,1,1,101,59299000
23922,1,4,104,3374000
23993,3,4,1005,73884000
23934,1,7,107,11519000
24005,2,7,107,62789000
24012,4,7,107,58254000
24037,2,1,101,31827000
24040,2,4,1005,2402000
24042,2,1,101,1539000
23984,1,1,101,49824000
23986,1,4,1005,1063000
24065,4,1,101,44977000
24056,3,7,107,62707000
24001,1,1,101,14518000
24081,2,7,107,38247000
24103,2,1,101,22074000
24105,2,7,107,1341000
24120,4,1,101,54808000
24133,4,1,101,11500000
24117,3,1,101,58615000
24057,1,4,1005,54219000
24138,2,1,101,32579000
24101,1,7,107,43894000
24107,1,7,107,2791000
24183,4,4,1005,47987000
24112,1,4,1005,4040000
24181,3,1,101,57926000
24194,2,1,101,54773000
24134,1,1,101,21987000
24222,4,1,101,35626000
24257,2,7,107,62603000
24186,1,1,101,51261000
24246,3,4,1005,64327000
24287,4,1,101,64243000
24324,4,7,107,34537000
24328,2,1,101,70699000
24322,3,7,107,75574000
24338,4,7,107,13421000
24262,1,7,107,75930000
24349,3,4,1005,26299000
24356,3,1,101,6840000
24363,3,1,101,5814000
24366,3,7,107,1870000
24371,3,4,1005,913000
24329,1,1,101,64551000
24342,1,1,101,6974000
24414,2,1,101,84969000
24403,3,1,101,26230000
24436,4,1,101,95147000
24480,3,7,107,70588000
24492,2,4,1005,73418000
24507,4,4,1005,70141000
24437,1,4,1005,94297000
24526,2,1,101,28075000
24533,4,1,101,25250000
24517,3,4,1005,36007000
24458,1,1,101,21140000
24552,3,4,1005,34956000
24568,2,9,109,41493000
24578,4,1,101,45105000
24568,3,1,101,14700000
24570,3,4,1005,2421000
24587,4,1,101,8149000
24589,2,4,1005,20054000
24525,1,4,1005,66022000
24596,2,4,1005,6731000
24612,4,7,107,25173000
24596,3,7,107,25492000
24626,4,4,1005,13291000
24620,3,1,101,22602000
24631,2,1,101,34625000
24561,1,1,101,35038000
24623,3,7,107,1894000
24672,4,1,101,45592000
24623,1,1,101,51831000
24635,1,1,101,10554000
24711,4,7,107,37371000
24695,3,4,1005,70241000
24717,2,7,107,81691000
24680,1,4,1005,44379000
24740,3,1,101,44297000
24754,2,1,101,34832000
24768,4,7,107,55219000
24733,1,4,1005,52894000
24810,2,4,1005,55739000
24816,4,4,1005,48199000
24811,3,4,1005,69293000
24837,2,1,101,25556000
24846,4,1,101,28862000
24770,1,1,101,36303000
24886,4,1,101,39457000
24887,4,4,1005,883000
24891,4,1,101,3140000
24892,4,7,107,1309000
24891,2,7,107,53299000
24895,3,1,101,82593000
24840,1,4,1005,64003000
24932,2,9,109,41252000
24933,3,4,1005,33475000
24961,4,1,101,68689000
24896,1,7,107,51770000
24977,2,7,107,33159000
24968,3,4,1005,33783000
24916,1,1,101,20199000
24992,4,4,1005,30252000
25004,3,1,101,36306000
25006,3,4,1005,982000
25007,3,4,1005,740000
25009,3,1,101,1345000
25020,2,1,101,42504000
24962,1,7,107,45552000
25039,4,7,107,45743000
25068,2,1,101,41314000
25058,3,7,107,48873000
24999,1,4,1005,35613000
25085,4,1,101,45579000
25095,4,1,101,10120000
25082,3,4,1005,23070000
25099,4,1,101,3280000
25105,2,1,101,37504000
25036,1,7,107,36770000
25135,4,4,1005,33301000
25060,1,1,101,19067000
25140,2,1,101,34327000
25131,3,7,107,38215000
25083,1,4,1005,22554000
25085,1,7,107,1801000
25161,4,4,1005,25871000
25157,2,1,101,15691000
25149,3,1,101,17727000
25189,4,4,1005,22384000
25176,3,7,107,20183000
25123,1,3,103,37558000
25201,4,4,1005,11660000
25135,1,1,101,11446000
25216,2,7,107,55851000
25146,1,4,1005,10396000
25207,3,4,1005,30281000
25256,4,4,1005,24252000
25181,1,4,1005,34201000
25259,3,1,101,51907000
25271,2,1,101,54544000
25251,1,4,1005,70020000
25261,1,1,101,9002000
25334,2,7,107,62118000
25356,4,1,101,99546000
25341,3,1,101,80176000
25287,1,4,1005,26154000
25362,2,4,1005,26913000
25414,4,1,101,56953000
25399,3,7,107,54310000
25431,2,7,107,69221000
25439,2,4,1005,1754000
25428,3,1,101,27414000
25441,2,1,101,1346000
25381,1,1,101,93179000
25407,1,4,1005,17547000
25468,3,7,107,37876000
25414,1,4,1005,6072000
25417,1,1,101,2330000
25494,4,4,1005,79459000
25491,2,4,1005,46237000
25485,3,4,1005,16419000
25516,3,4,1005,30504000
25457,1,4,1005,39632000
25547,4,7,107,51888000
25538,3,4,1005,22095000
25552,2,4,1005,60375000
25483,1,4,1005,25431000
25559,3,1,101,19881000
25575,4,9,109,21901000
25570,2,1,101,17627000
25509,1,1,101,24722000
25548,1,1,101,38549000
25620,2,4,1005,49071000
25625,4,4,1005,49811000
25618,3,1,101,47874000
25602,1,1,101,42943000
25665,3,7,107,46113000
25697,2,3,103,76510000
25708,4,1,101,82729000
25742,1,1,101,139502000
25804,3,1,101,131998000
25902,4,1,101,184030000
25827,1,1,101,84151000
25924,4,9,109,21560000
25927,4,4,1005,1490000
25912,3,7,107,107481000
25915,3,4,1005,3381000
25920,3,7,107,2766000
25932,2,4,1005,234869000
25869,1,1,101,40929000
26014,4,1,101,44919000
25998,3,1,101,77501000
25939,1,7,107,69019000
26044,2,7,107,111638000
26066,4,7,107,50996000
26070,4,1,101,3175000
26072,4,1,101,1382000
26074,4,7,107,1214000
26059,3,7,107,58972000
26071,2,1,101,26221000
26000,1,7,107,51748000
26096,4,1,101,21374000
26121,4,1,101,24590000
26115,3,1,101,54029000
26116,3,4,1005,919000
26058,1,1,101,53886000
26140,2,7,107,68048000
26079,1,7,107,20670000
26140,3,4,1005,22608000
26169,4,1,101,47659000
26184,2,4,1005,43290000
26113,1,1,101,34356000
26175,3,4,1005,32954000
26201,4,4,1005,23205000
26222,3,1,101,46086000
26171,1,4,1005,57349000
26252,4,1,101,50317000
26263,2,1,101,78281000
26314,4,3,103,56597000
26299,3,1,101,76572000
26243,1,4,1005,71570000
26325,2,1,101,61716000
26347,3,1,101,47250000
26360,2,1,101,33815000
26368,2,7,107,7781000
26375,2,1,101,6136000
26304,1,3,103,60133000
26380,4,7,107,65468000
26387,3,7,107,39640000
26360,1,4,1005,55267000
26369,1,7,107,8343000
26375,1,7,107,5552000
26446,2,1,101,70899000
26435,3,1,101,46992000
26454,4,1,101,66186000
26390,1,1,101,14101000
26463,2,4,1005,12518000
26457,3,1,101,18542000
26478,3,4,1005,12120000
26431,1,1,101,41205000
26510,2,1,101,46668000
26439,1,7,107,1843000
26453,1,4,1005,12167000
26537,4,4,1005,75281000
26524,3,9,109,44804000
26541,2,1,101,29865000
26470,1,1,101,16522000
26567,4,1,101,28909000
26576,4,7,107,1465000
26560,3,4,1005,36150000
26512,1,1,101,41661000
26573,3,4,1005,12220000
26585,2,1,101,43298000
26598,4,1,101,21848000
26539,1,4,1005,26691000
26541,1,4,1005,1243000
26547,1,4,104,2806000
26548,1,4,1005,1024000
26629,2,4,1005,42458000
26634,2,9,109,3868000
26624,3,9,109,51392000
26569,1,7,107,18354000
26646,4,7,107,47868000
26648,2,7,107,14066000
26629,1,1,101,58770000
26698,3,7,107,72584000
26714,4,4,104,65419000
26714,2,4,1005,65034000
26648,1,1,101,18750000
26750,4,1,101,35812000
26754,4,4,1005,3499000
26683,1,1,101,35263000
26688,1,1,101,2638000
26690,1,4,1005,1105000
26696,1,7,107,4737000
26756,3,1,101,57596000
26767,2,1,101,52576000
26778,4,1,101,23624000
26739,1,1,101,42150000
26809,3,7,107,52798000
26827,4,4,1005,48678000
26824,2,4,1005,51565000
26860,4,1,101,32049000
26859,2,4,1005,29710000
26800,1,4,1005,61061000
26808,1,7,107,888000
26885,2,4,1005,22448000
26877,3,7,107,68007000
26897,4,7,107,37167000
26858,1,4,1005,49585000
26929,2,9,109,42307000
26943,4,4,1005,45187000
26928,3,1,101,50355000
26978,2,1,101,48115000
26988,2,1,101,9901000
26982,3,4,1005,53019000
27005,4,1,101,61690000
27014,4,7,107,7638000
27016,4,1,101,2023000
27012,2,7,107,21378000
26951,1,4,1005,92674000
27021,3,1,101,39130000
27032,3,1,101,6593000
27043,2,1,101,30761000
26989,1,1,101,38213000
27066,4,9,109,49293000
27067,3,1,101,34410000
27079,2,1,101,35404000
27009,1,1,101,19004000
27099,4,1,101,32954000
27034,1,1,101,24422000
27036,1,1,101,1401000
27112,4,4,1005,11986000
27038,1,7,107,2390000
27119,4,1,101,4491000
27054,1,1,101,5138000
27060,1,1,101,5575000
27062,1,1,101,1826000
27064,1,4,1005,902000
27070,1,4,1005,947000
27150,2,4,1005,70819000
27140,3,9,109,72433000
27157,4,4,1005,37042000
27213,4,1,101,55774000
27217,4,1,101,4051000
27208,3,1,101,67863000
27211,3,4,1005,2393000
27161,1,1,101,90670000
27234,2,1,101,83332000
27250,4,1,101,32065000
27266,4,4,1005,16199000
27268,4,4,1005,836000
27270,2,1,101,34221000
27263,3,4,1005,51514000
27205,1,7,107,43610000
27290,4,4,1005,21987000
27333,2,1,101,61188000
27379,4,1,101,83272000
27365,3,1,101,101253000
27313,1,4,1005,106891000
27394,1,4,1005,80659000
27399,1,1,101,3984000
27478,2,1,101,142264000
27477,3,4,1005,111637000
27498,4,1,101,118753000
27455,1,1,101,56065000
27532,2,7,107,53232000
27524,3,1,101,46943000
27543,4,4,1005,43538000
27565,2,1,101,32739000
27569,2,7,107,3460000
27571,2,1,101,1458000
27566,3,1,101,41228000
27582,4,1,101,36933000
27507,1,4,1005,50965000
27613,4,1,101,29723000
27615,4,4,1005,1421000
27621,4,1,101,4737000
27617,3,1,101,39100000
27558,1,1,101,51208000
27640,2,1,101,68878000
27647,4,4,1005,25313000
27664,3,4,1005,45652000
27697,2,7,107,56497000
27629,1,7,107,67706000
27712,4,9,109,58752000
27708,3,1,101,43210000
27733,3,1,101,16293000
27750,4,1,101,37804000
27745,2,1,101,47397000
27764,4,7,107,13637000
27759,3,1,101,25363000
27775,4,7,107,10627000
27699,1,1,101,69609000
27770,2,9,109,22259000
27745,1,7,107,34748000
27819,2,4,1005,48599000
27811,3,4,1005,51876000
27828,4,7,107,51956000
27781,1,4,1005,36127000
27844,3,7,107,32329000
27864,4,4,1005,36346000
27892,2,1,101,69527000
27883,3,1,101,38583000
27831,1,7,107,49338000
27929,4,4,1005,62650000
27941,2,1,101,48550000
27957,4,7,107,26481000
27952,3,1,101,68236000
27892,1,7,107,60216000
27964,2,1,101,22174000
27999,4,1,101,29808000
28003,4,1,101,1768000
28005,4,7,107,1891000
27939,1,4,1005,45661000
27942,1,1,101,1487000
28021,4,1,101,15288000
28005,3,1,101,51417000
28037,2,4,1005,72153000
28048,2,4,1005,4836000
27979,1,7,107,36593000
28049,3,7,107,39132000
28072,4,7,107,49875000
28007,1,7,107,25477000
28078,2,4,1005,29962000
28068,3,1,101,18028000
28106,4,1,101,33975000
28107,3,4,1005,38270000
28120,2,3,103,41269000
28058,1,7,107,49966000
28064,1,4,1005,5219000
28140,4,1,101,33362000
28152,2,1,101,30915000
28143,3,1,101,33862000
28165,4,1,101,23068000
28091,1,4,1005,26589000
28196,2,3,103,43641000
28129,1,4,1005,37284000
28208,4,7,107,42612000
28195,3,1,101,51570000
28235,2,1,101,38150000
28226,3,4,1005,28406000
28229,3,9,109,2188000
28231,3,1,101,1319000
28233,3,1,101,1135000
28234,3,4,1005,1109000
28245,3,7,107,8642000
28248,3,1,101,2365000
28270,4,1,101,60405000
28255,3,4,1005,6170000
28196,1,4,1005,66231000
28270,2,7,107,34252000
28300,3,7,107,45147000
28256,1,7,107,60000000
28333,4,1,101,62873000
28339,2,1,101,68169000
28290,1,4,1005,33577000
28294,1,7,107,1520000
28299,1,1,101,1325000
28304,1,1,101,3797000
28381,2,4,1005,42205000
28396,4,1,101,62161000
28381,3,4,1005,80063000
28334,1,1,101,25322000
28455,3,1,101,74040000
28470,2,7,107,87873000
28486,4,1,101,89219000
28429,1,7,107,94197000
28534,4,4,1005,47627000
28522,3,4,1005,66223000
28548,2,1,101,70416000
28480,1,1,101,51300000
28551,3,4,1005,27574000
28577,4,7,107,40193000
28585,3,1,101,31798000
28527,1,1,101,46158000
28608,4,4,1005,30404000
28609,2,1,101,60286000
28629,4,7,107,19940000
28613,3,7,107,27773000
28556,1,1,101,28776000
28699,4,4,1005,70030000
28682,1,1,101,121497000
28770,2,7,107,160399000
28764,3,1,101,149846000
28728,1,1,101,34221000
28846,4,1,101,145274000
28857,3,7,107,93266000
28862,3,4,1005,4131000
28883,2,4,1005,111094000
28899,4,1,101,53318000
28825,1,7,107,91600000
28923,3,1,101,60249000
28976,4,7,107,74324000
28974,2,4,1005,87757000
28911,1,1,101,84459000
28984,3,1,101,61011000
29023,2,3,103,47790000
29013,3,1,101,25262000
28963,1,1,101,51611000
29044,4,3,103,68080000
29065,2,4,1005,41561000
29055,3,4,1005,41499000
29089,2,3,103,22980000
29091,3,1,101,35105000
29031,1,7,107,67510000
29117,4,1,101,72278000
29159,4,7,107,41130000
29083,1,1,101,45643000
29164,2,1,101,61724000
29153,3,1,101,59957000
29113,1,4,1005,25004000
29189,4,4,1005,29589000
29192,2,7,107,27688000
29184,3,1,101,30026000
29234,2,1,101,40718000
29235,2,4,1005,971000
29163,1,7,107,49722000
29241,3,7,107,56112000
29257,4,1,101,67281000
29279,2,1,101,43629000
29314,4,1,101,56905000
29240,1,4,1005,61153000
29314,3,1,101,72927000
29335,2,1,101,55638000
29388,1,1,101,147696000
29476,4,7,107,162158000
29470,3,1,101,155784000
29419,1,4,1005,30293000
29509,2,1,101,173512000
29516,4,7,107,39133000
29510,3,1,101,34270000
29462,1,1,101,42265000
29542,2,4,1005,32422000
29558,4,1,101,41259000
29561,2,7,107,18553000
29584,4,1,101,23477000
29582,2,4,1005,20515000
29512,1,1,101,49349000
29582,3,1,101,72099000
29618,4,7,107,31931000
29542,1,1,101,29667000
29607,3,7,107,24034000
29644,2,1,101,60430000
29574,1,4,1005,31409000
29640,3,4,1005,30832000
29660,4,1,101,41212000
29595,1,4,1005,20564000
29602,1,4,1005,6254000
29686,4,9,109,25280000
29671,3,1,101,30658000
29690,4,7,107,3467000
29692,4,7,107,1369000
29694,4,1,101,1676000
29696,4,7,107,1349000
29697,4,1,101,1398000
29699,4,1,101,1690000
29701,4,1,101,1441000
29704,4,9,109,2179000
29707,4,4,1005,2001000
29708,4,4,1005,1085000
29637,1,1,101,35158000
29717,2,1,101,70521000
29684,1,4,1005,46106000
29762,4,7,107,50837000
29754,3,4,1005,61156000
29767,2,4,1005,48003000
29727,1,1,101,42860000
29803,4,4,1005,38470000
29798,2,9,109,31044000
29820,3,1,101,65949000
29794,1,4,1005,66639000
29864,3,1,101,42086000
29878,2,1,101,74325000
29887,4,1,101,82958000
29845,1,7,107,48104000
29848,1,1,101,1820000
29908,3,1,101,43352000
29918,3,1,101,1449000
29927,3,1,101,8320000
29943,4,4,1005,55185000
29939,2,1,101,60014000
29877,1,4,1005,176000
29960,2,1,101,20358000
29974,4,4,1005,29696000
29959,3,1,101,31729000
29900,1,1,101,22893000
30002,2,4,1005,41830000
29992,3,1,101,31659000
29934,1,1,101,33210000
30012,4,1,101,38303000
30024,4,1,101,11295000
30009,3,4,1005,17195000
29960,1,9,109,25785000
29962,1,7,107,1352000
29964,1,1,101,1196000
29965,1,1,101,1073000
29967,1,7,107,1092000
30038,2,1,101,35556000
30028,3,4,1005,18449000
30056,4,4,1005,30837000
30000,1,4,1005,32982000
30077,2,7,107,35878000
30012,1,1,101,11588000
30073,3,1,101,41252000
30085,2,9,109,8023000
30102,4,4,1005,44882000
30046,1,4,1005,33068000
30119,2,4,1005,33304000
30121,2,1,101,1417000
30132,2,7,107,10360000
30121,3,7,107,47049000
30137,4,7,107,35496000
30071,1,4,1005,24617000
30178,3,4,1005,56301000
30200,2,4,104,67887000
30206,3,1,101,27242000
30213,4,1,101,73434000
30214,3,4,1005,7577000
30155,1,7,107,83407000
30225,2,1,101,23280000
30298,2,1,101,53770000
30304,2,4,1005,4982000
30297,3,1,101,81166000
30315,4,7,107,84143000
30243,1,4,1005,77255000
30332,2,1,101,27495000
30338,4,4,1005,22644000
30357,4,7,107,18799000
30287,1,4,1005,43968000
30292,1,1,101,4235000
30354,3,7,107,56799000
30371,2,1,101,28971000
30383,4,1,101,24884000
30400,2,9,109,28722000
30401,2,7,107,1146000
30391,3,1,101,36169000
30393,3,1,101,1638000
30422,2,4,1005,20144000
30423,2,4,1005,789000
30425,2,1,101,1203000
30363,1,4,1005,70842000
30440,4,4,1005,49981000
30425,3,1,101,31633000
30417,1,1,101,52559000
30487,3,1,101,59761000
30498,2,4,1005,72718000
30503,4,4,1005,62111000
30518,4,1,101,13371000
30518,2,1,101,20302000
30512,3,4,1005,24901000
30464,1,1,101,46232000
30548,4,3,103,29839000
30544,2,7,107,24234000
30536,3,1,101,22829000
30574,2,7,107,30211000
30580,4,4,1005,29703000
30572,3,7,107,36260000
30517,1,7,107,53498000
30597,2,3,103,22326000
30604,4,4,1005,24052000
30559,1,1,101,41264000
30620,3,9,109,47271000
30636,4,1,101,31212000
30654,2,1,101,56935000
30645,3,4,1005,24478000
30586,1,7,107,26765000
30663,4,7,107,26662000
30675,4,4,1005,4108000
30677,4,1,101,1573000
30680,4,1,101,2477000
30681,4,4,1005,777000
30667,3,4,1005,21223000
30672,3,1,101,1472000
30674,3,3,103,1016000
